lat,lon
40.74043591,-74.0700031
40.71351387,-74.09930029
40.74136593,-74.08874557
40.73335039,-74.06950011
40.71931457,-74.03408301
40.72196517,-74.10390568
40.72457665,-74.08901516
40.74017051,-74.08511321
40.70366936,-74.07794996
40.7083665,-74.03914072
40.72754321,-74.04659783
40.72890774,-74.04311921
40.72523338,-74.07889041
40.72508484,-74.10796878
40.7457628,-74.07917338
40.74581823,-74.05768142
40.73365147,-74.04143776
40.71391922,-74.04844907
40.73685016,-74.09034126
40.71714408,-74.09032533
40.71080692,-74.04226023
40.73784566,-74.04552904
40.71273669,-74.04049305
40.72007674,-74.06792089
40.74377442,-74.06781528
40.72067636,-74.08646923
40.73075469,-74.07833729
40.74470909,-74.07618244
40.71402054,-74.03912053
40.73801195,-74.07073618
40.70516346,-74.04536286
40.69808709,-74.08747363
40.71488903,-74.10639804
40.71392871,-74.08291855
40.73461031,-74.08488487
40.70808795,-74.07870079
40.73905347,-74.07601634
40.738606,-74.04503143
40.74427427,-74.08745486
40.73513409,-74.09870898
40.74493431,-74.06600183
40.71513207,-74.03587591
40.74069294,-74.08430014
40.72573795,-74.09260554
40.73088192,-74.09450141
40.71045221,-74.04467142
40.7014127,-74.09272817
40.72796913,-74.05284127
40.70653339,-74.08030388
40.74917469,-74.07575276
40.7152809,-74.04122636
40.7342905,-74.08775726
40.69430194,-74.0700607
40.71160988,-74.04808467
40.72160254,-74.06868182
40.73444443,-74.09309463
40.70457356,-74.04993986
40.72740665,-74.05492665
40.71897438,-74.0504758
40.70526774,-74.08851609
40.73346474,-74.04805159
40.74430154,-74.08931734
40.71298508,-74.06279573
40.69749386,-74.08226465
40.74207617,-74.07189827
40.7160856,-74.05358616
40.74079277,-74.09149009
40.69878516,-74.06506189
40.7118035,-74.05955602
40.73345387,-74.04775906
40.69919884,-74.08990459
40.72000166,-74.08956835
40.71540681,-74.10619016
40.72875512,-74.03984669
40.73488177,-74.08120038
40.74125712,-74.07290872
40.73529353,-74.04933368
40.74377917,-74.08945925
40.72534714,-74.04853283
40.73437126,-74.08325474
40.70500776,-74.04858304
40.72761521,-74.09312707
40.7036477,-74.09727935
40.69505546,-74.06607431
40.74030466,-74.09467338
40.70454562,-74.09192137
40.70269426,-74.05569085
40.71306308,-74.04197491
40.72938985,-74.10549117
40.72275723,-74.0772848
40.73416194,-74.06572126
40.69429036,-74.07601019
40.71190485,-74.04509975
40.72327154,-74.10535049
40.71873191,-74.10036317
40.71173921,-74.10144992
40.72660329,-74.08548318
40.73387884,-74.04946472
40.72798306,-74.10408381
40.71141156,-74.09700627
40.72335767,-74.04392343
40.69569486,-74.07814182
40.74248396,-74.05493122
40.71861836,-74.0415636
40.70004714,-74.08031206
40.7225701,-74.06719235
40.73122146,-74.03572522
40.71249424,-74.10433613
40.72598635,-74.05481287
40.73366129,-74.08794145
40.74532609,-74.0899243
40.73780602,-74.06930132
40.70414495,-74.06459033
40.74940588,-74.06124651
40.70713035,-74.06913612
40.74798102,-74.06476821
40.72687208,-74.038529
40.72238606,-74.10236596
40.70347056,-74.04492125
40.70907725,-74.05195007
40.72048649,-74.10265255
40.70316835,-74.09253397
40.73088742,-74.08238599
40.71680194,-74.08850287
40.71259366,-74.05084643
40.7202218,-74.06884625
40.70665636,-74.07477736
40.71351141,-74.08645554
40.72269452,-74.04736835
40.6987914,-74.09249009
40.73416199,-74.06190032
40.70736087,-74.06477135
40.72413732,-74.0856404
40.71270399,-74.07137153
40.72742818,-74.09493293
40.74446039,-74.08158216
40.70094785,-74.05748614
40.73994373,-74.06912544
40.73474419,-74.06861776
40.73028446,-74.04184519
40.70780834,-74.06029679
40.70304792,-74.06631965
40.74505998,-74.09127078
40.69843815,-74.05796456
40.74528359,-74.05276271
40.72057133,-74.05033079
40.70978357,-74.10357577
40.70260973,-74.07392202
40.697558,-74.0502356
40.70746706,-74.05634793
40.7215068,-74.10440575
40.71421176,-74.06383639
40.71117965,-74.06890591
40.72883598,-74.08688642
40.73824477,-74.08323502
40.71559543,-74.07248651
40.71316578,-74.08628826
40.74334498,-74.08616926
40.69962586,-74.06192778
40.7071688,-74.09277435
40.72335926,-74.07961967
40.72438379,-74.0740243
40.71634539,-74.05151304
40.72676033,-74.10532453
40.72740146,-74.0447401
40.71342602,-74.04851817
40.71610464,-74.04305575
40.72092078,-74.04845834
40.74033772,-74.09192498
40.73896124,-74.09127401
40.74078589,-74.06608128
40.72430258,-74.05491682
40.73214708,-74.08579449
40.71443985,-74.06073191
40.7348078,-74.09644302
40.73191357,-74.09649432
40.74169669,-74.08377376
40.70088222,-74.04404505
40.70498948,-74.0753288
40.70083279,-74.08485425
40.73819647,-74.04913123
40.73707029,-74.08433919
40.73581977,-74.08390887
40.7222374,-74.05010765
40.72287795,-74.0342857
40.71600908,-74.10079934
40.73790284,-74.0884163
40.70831337,-74.06265493
40.73144488,-74.09940474
40.73223139,-74.03703644
40.69319097,-74.06443318
40.71364531,-74.03701773
40.73013526,-74.09091626
40.73705912,-74.04115253
40.72349259,-74.1038772
40.74429869,-74.08485692
40.71471698,-74.05140507
40.74947414,-74.0772208
40.71203706,-74.05430132
40.70647968,-74.09025547
40.74047707,-74.04836374
40.71791944,-74.09476081
40.73939786,-74.08462568
40.70973146,-74.08989849
40.73636173,-74.09603036
40.71762712,-74.07773083
40.73208293,-74.04531659
40.73621423,-74.05558455
40.74156985,-74.06425576
40.72525541,-74.0375843
40.71404336,-74.09249278
40.74281031,-74.07882809
40.72117425,-74.05246643
40.71494148,-74.07858751
40.70112855,-74.04429293
40.72376567,-74.10660883
40.72769868,-74.03409238
40.74903048,-74.06694847
40.74742747,-74.06191517
40.69282169,-74.07199044
40.72835697,-74.07734932
40.72475751,-74.07407179
40.6952393,-74.07807644
40.72674744,-74.08349063
40.69582698,-74.07724288
40.7253576,-74.05756041
40.73204497,-74.10492663
40.73875689,-74.08564871
40.73130785,-74.05756217
40.7230022,-74.0760089
40.73051601,-74.07429257
40.72669527,-74.05263588
40.73548121,-74.10043761
40.72276049,-74.09048611
40.73599031,-74.04212867
40.74550294,-74.07571515
40.73768679,-74.07099761
40.70373805,-74.07498567
40.73702345,-74.06873875
40.7079415,-74.07144073
40.74519482,-74.0892866
40.70810093,-74.05336521
40.73649685,-74.10094131
40.73652929,-74.08271663
40.74367935,-74.05458135
40.74659972,-74.07194103
40.74260215,-74.08185944
40.69890132,-74.08684959
40.72044783,-74.04055766
40.72221528,-74.03892816
40.73732338,-74.09243696
40.74278268,-74.05641811
40.73173865,-74.06966461
40.72256505,-74.07895458
40.73511664,-74.07856584
40.71664332,-74.03493823
40.70323028,-74.06131218
40.72189374,-74.03486369
40.73897756,-74.05047732
40.732457,-74.09821934
40.71345041,-74.10337571
40.74395176,-74.0943557
40.72282949,-74.08777492
40.73678701,-74.10121244
40.73001288,-74.04094939
40.73350114,-74.09203683
40.71200255,-74.07729272
40.71906789,-74.05128827
40.72616669,-74.05395073
40.74788324,-74.05655852
40.72608705,-74.09953742
40.73329666,-74.09193394
40.70606151,-74.06602935
40.71872919,-74.05605643
40.7072414,-74.06441956
40.74344921,-74.08850839
40.713174,-74.06588732
40.73270607,-74.0561472
40.70661503,-74.04261324
40.74001768,-74.0871573
40.70099454,-74.07611617
40.70932069,-74.08381848
40.72758292,-74.08280913
40.70701185,-74.07687181
40.70135801,-74.09056237
40.71753081,-74.03401211
40.74043048,-74.05798398
40.70366854,-74.04344155
40.71364965,-74.07900196
40.73723967,-74.06801816
40.7085869,-74.08292074
40.71571684,-74.06906587
40.71045975,-74.07931758
40.71332,-74.09360808
40.72044555,-74.0738517
40.69776154,-74.07793559
40.72139923,-74.09671983
40.70634077,-74.07560755
40.7224487,-74.08385658
40.72345656,-74.10429651
40.71527843,-74.07833844
40.70181207,-74.07127721
40.7221967,-74.10066162
40.72087757,-74.069896
40.72442489,-74.0764608
40.70983082,-74.08244513
40.72439957,-74.05844587
40.69504387,-74.08145793
40.72992474,-74.06244179
40.72262063,-74.0592961
40.7271144,-74.0761119
40.72286441,-74.04392416
40.70994544,-74.08688224
40.70254237,-74.06395628
40.70614323,-74.04001556
40.72410065,-74.03840286
40.74527434,-74.0779173
40.72296167,-74.09096686
40.72701516,-74.05570208
40.69951303,-74.05851501
40.70889089,-74.07280425
40.72926285,-74.04685626
40.70305317,-74.04638329
40.71309402,-74.06674041
40.71944261,-74.09201032
40.71460622,-74.07107569
40.71412044,-74.09329738
40.74078388,-74.09839809
40.72007449,-74.08892859
40.6993698,-74.0906751
40.7192412,-74.08280252
40.7126107,-74.04124411
40.74095049,-74.09658054
40.70562206,-74.05036513
40.72832715,-74.06634799
40.70696048,-74.06981063
40.72753077,-74.07139825
40.7053188,-74.0766286
40.73507425,-74.08776129
40.73646756,-74.08558206
40.72096589,-74.05272317
40.71105699,-74.0534642
40.74516356,-74.05893194
40.70915403,-74.05821871
40.73216999,-74.08874212
40.73018463,-74.10368496
40.70648208,-74.09652414
40.70046681,-74.05729316
40.71900911,-74.10453496
40.72398763,-74.07613417
40.71131142,-74.06103636
40.7100466,-74.07628966
40.71333054,-74.0664212
40.69593179,-74.07569651
40.73797264,-74.06254514
40.70426606,-74.08340129
40.73693981,-74.07484483
40.74442935,-74.07887076
40.74058652,-74.06045203
40.73684926,-74.07803917
40.71156833,-74.07459351
40.74469209,-74.05490853
40.72944794,-74.08462361
40.70713337,-74.10214661
40.73219058,-74.06161575
40.70252579,-74.06870335
40.73974359,-74.05568976
40.73599479,-74.10333088
40.73637951,-74.08599924
40.69899274,-74.06246801
40.70649915,-74.07143325
40.72376075,-74.0735923
40.70350154,-74.08103032
40.71511245,-74.08772443
40.74213143,-74.08066071
40.73684132,-74.04320566
40.73995858,-74.04988772
40.72149764,-74.08386747
40.73187553,-74.06724333
40.71227567,-74.04826755
40.70936744,-74.04639372
40.72308611,-74.06503546
40.73040324,-74.08454532
40.73570069,-74.05526146
40.70542369,-74.07776693
40.73002009,-74.06132037
40.69644824,-74.06266299
40.71245859,-74.03614276
40.7009207,-74.07252667
40.74620836,-74.0594989
40.73912967,-74.09576091
40.73511948,-74.07871762
40.71801367,-74.04547008
40.73048809,-74.08195977
40.69891064,-74.05458243
40.74668692,-74.08644817
40.71734993,-74.10760429
40.72778229,-74.07592619
40.72882216,-74.09207494
40.70073949,-74.09133687
40.72859935,-74.09556999
40.74133029,-74.05541864
40.74427249,-74.04749912
40.73470963,-74.05666407
40.72454686,-74.03868271
40.72717406,-74.10483249
40.70665301,-74.09776965
40.70566514,-74.04658769
40.70772005,-74.0483635
40.7202245,-74.06899684
40.72273215,-74.09242922
40.74720002,-74.08668053
40.73042,-74.08506678
40.73109127,-74.07281119
40.74506724,-74.08759817
40.69390013,-74.07666027
40.73251689,-74.04022291
40.70349996,-74.08910477
40.71990134,-74.03878414
40.72793304,-74.03574374
40.74271683,-74.09072735
40.74005841,-74.06998177
40.72431531,-74.04901462
40.72892799,-74.07725313
40.74589881,-74.09086179
40.73062005,-74.07752156
40.73321047,-74.09880647
40.73116619,-74.03950197
40.71157458,-74.07015109
40.7074482,-74.09551079
40.713116,-74.04692126
40.74035037,-74.0655205
40.73106776,-74.03514467
40.71429202,-74.08266913
40.72364488,-74.09165571
40.73184275,-74.03561357
40.71950486,-74.07188678
40.70111113,-74.07546976
40.72946556,-74.04745406
40.74699691,-74.07998139
40.7398385,-74.07681673
40.71172747,-74.05249522
40.71961623,-74.03998311
40.70674555,-74.09898451
40.70214114,-74.07293429
40.72799849,-74.08110243
40.72461197,-74.09889884
40.74347334,-74.05703505
40.71053404,-74.10151244
40.71814376,-74.07904294
40.73907881,-74.06386214
40.71081396,-74.05765121
40.70414333,-74.06611558
40.70288989,-74.09663916
40.69714374,-74.07790906
40.73271745,-74.0600839
40.70059128,-74.0657844
40.71974762,-74.05785233
40.74925622,-74.07391515
40.70391844,-74.0787867
40.74519437,-74.0743636
40.70673853,-74.05784119
40.74739464,-74.07009303
40.70210715,-74.04327455
40.69472238,-74.05930022
40.70190555,-74.06748989
40.70126718,-74.06325514
40.71753673,-74.0581498
40.70974805,-74.06691938
40.73031826,-74.0994346
40.72535773,-74.10474418
40.7237966,-74.03697299
40.71834827,-74.05835028
40.74003907,-74.08940797
40.70590641,-74.07689229
40.72820955,-74.04698852
40.72995961,-74.07280578
40.73987937,-74.08941357
40.70054742,-74.09328666
40.74769403,-74.07768933
40.73130584,-74.04043663
40.7058548,-74.09296214
40.73080683,-74.07094899
40.70050731,-74.05247774
40.70916574,-74.0487051
40.7191052,-74.04070453
40.72176953,-74.03784115
40.73293585,-74.08420326
40.70946884,-74.05146055
40.72247601,-74.08057406
40.72789705,-74.06312426
40.74721682,-74.07349525
40.72443225,-74.09803164
40.70763183,-74.10301464
40.72443962,-74.09336437
40.72645637,-74.06111886
40.73574014,-74.0897965
40.72213325,-74.09980582
40.72622332,-74.08802075
40.70907868,-74.09264753
40.73089457,-74.0859596
40.72889071,-74.07823667
40.71792775,-74.09378519
40.71558578,-74.09529552
40.73815609,-74.0889726
40.73564671,-74.0709639
40.73279512,-74.04929741
40.74449407,-74.06586926
40.7358102,-74.05331909
40.74040266,-74.07726919
40.73001851,-74.06916989
40.71561486,-74.08400827
40.7287423,-74.08332841
40.69490058,-74.06637882
40.73075348,-74.0488811
40.72544473,-74.0923053
40.72203666,-74.04543636
40.70733097,-74.04068726
40.71998032,-74.10796282
40.70622306,-74.08478695
40.71369105,-74.08652759
40.6960114,-74.07686465
40.69992258,-74.08595604
40.73351338,-74.101732
40.74008564,-74.09398853
40.72463913,-74.0463566
40.72804036,-74.10053732
40.71672152,-74.05392857
40.74396911,-74.08462323
40.69830165,-74.05101114
40.74280075,-74.07896213
40.72615327,-74.09731542
40.72957145,-74.07282009
40.74507682,-74.07644412
40.7150729,-74.04795123
40.71284959,-74.06541926
40.70444619,-74.05209832
40.71240135,-74.07928967
40.72777784,-74.05925989
40.71564034,-74.10604799
40.72174788,-74.0650711
40.69966076,-74.0467959
40.72217475,-74.10165631
40.72602888,-74.10380161
40.72734829,-74.03881978
40.72475881,-74.08653475
40.71102831,-74.09721054
40.73236622,-74.09285017
40.73738213,-74.09670257
40.69531341,-74.06367555
40.69875779,-74.08833499
40.70753598,-74.09894049
40.73386061,-74.08468733
40.73064807,-74.09621041
40.70001103,-74.08115544
40.71969777,-74.0853387
40.71615277,-74.0765631
40.69768031,-74.05591032
40.70437957,-74.04588149
40.71429568,-74.08744455
40.7235347,-74.10543332
40.73876313,-74.05987142
40.70720307,-74.0689821
40.74362986,-74.05502847
40.72298835,-74.09383733
40.70125434,-74.07620305
40.70826676,-74.03878815
40.70611444,-74.056479
40.71141896,-74.08178507
40.74955892,-74.06753706
40.70077933,-74.06287058
40.71324299,-74.06589318
40.70393911,-74.04715462
40.73318714,-74.10500982
40.72817599,-74.10675751
40.72664285,-74.05018881
40.73654129,-74.0947794
40.69808175,-74.07830573
40.72543658,-74.06655499
40.69419355,-74.07411152
40.71900226,-74.06383764
40.71066053,-74.09317847
40.70317541,-74.04993208
40.72734643,-74.04376674
40.73072176,-74.07793151
40.74023514,-74.06237641
40.69845325,-74.09299507
40.71077983,-74.04024481
40.69852329,-74.06209044
40.7149459,-74.05550302
40.7429097,-74.05798674
40.74597203,-74.06847987
40.71820887,-74.09429802
40.73960626,-74.07012451
40.71327876,-74.07114588
40.70735458,-74.09533363
40.72157431,-74.08375812
40.74771873,-74.07935199
40.72705793,-74.04451986
40.71903455,-74.0717167
40.73246426,-74.05111824
40.74693762,-74.05378868
40.70115758,-74.08265782
40.73215183,-74.05307067
40.70439908,-74.06883743
40.72454261,-74.06960871
40.72553254,-74.10421404
40.70022706,-74.08101906
40.69532909,-74.08616161
40.71657256,-74.09652709
40.73246573,-74.09107837
40.71061124,-74.071058
40.69697125,-74.06781011
40.69975625,-74.0785003
40.72338629,-74.04939272
40.73848209,-74.08479115
40.71883052,-74.0642728
40.70624487,-74.04410016
40.73638567,-74.04576024
40.74019678,-74.05769735
40.74848578,-74.08059814
40.72654715,-74.06616722
40.72883231,-74.07546853
40.70729395,-74.07175
40.74434604,-74.05229388
40.71731904,-74.07521491
40.69814141,-74.05839515
40.74224272,-74.05139212
40.75001512,-74.07634538
40.72924748,-74.09757045
40.73487068,-74.06389193
40.74267156,-74.0834674
40.736144,-74.04535239
40.7265055,-74.03589102
40.72308095,-74.04205958
40.70338041,-74.06640227
40.700649,-74.07461948
40.6977298,-74.06421087
40.74535509,-74.08999905
40.71200168,-74.0497126
40.71989478,-74.03809044
40.73746705,-74.0619611
40.74876244,-74.07462679
40.737677,-74.05805755
40.73113375,-74.05983971
40.73092011,-74.05587162
40.7064033,-74.05424362
40.70671762,-74.0452261
40.73115558,-74.0558506
40.73447946,-74.09252775
40.71449446,-74.09019888
40.71839684,-74.0964433
40.74511932,-74.0492311
40.70067896,-74.07722925
40.74878007,-74.07201621
40.72212122,-74.09237526
40.70860639,-74.05536213
40.74381443,-74.08372221
40.73555682,-74.07102493
40.72912623,-74.04752929
40.71576563,-74.03848649
40.72806074,-74.08345913
40.71688482,-74.10626623
40.70158087,-74.08907097
40.72311059,-74.08005661
40.69996106,-74.04875362
40.74307051,-74.04901257
40.73651321,-74.04774963
40.70729015,-74.08440403
40.70062442,-74.05659966
40.74960137,-74.0724456
40.71764221,-74.05669367
40.71814981,-74.04199827
40.73598524,-74.067838
40.70950588,-74.06494081
40.69709274,-74.06728438
40.72600168,-74.03693688
40.73474969,-74.04794073
40.74606145,-74.05798517
40.74458872,-74.09067724
40.6993347,-74.07045909
40.72221307,-74.0500172
40.70008872,-74.08495412
40.73207642,-74.09731515
40.71954784,-74.09773524
40.74073399,-74.09205718
40.70689062,-74.09886618
40.70136642,-74.05129858
40.72922558,-74.06282605
40.69648048,-74.07814286
40.7307139,-74.07103788
40.72839985,-74.09302393
40.72986922,-74.08688459
40.73066581,-74.05406588
40.69638674,-74.08434212
40.72949455,-74.0912841
40.73889178,-74.07779654
40.71062388,-74.08087463
40.71892325,-74.09308537
40.71326247,-74.10494211
40.71725028,-74.10646418
40.71750155,-74.04197591
40.73751484,-74.05500899
40.70524066,-74.09715996
40.72307647,-74.04702808
40.70838268,-74.05973467
40.72099421,-74.05610774
40.73018177,-74.04903764
40.7018648,-74.05206238
40.72724149,-74.07946704
40.71133299,-74.09609131
40.72071616,-74.10264289
40.71328459,-74.04338829
40.73498689,-74.05318887
40.69940462,-74.09459878
40.70088932,-74.08946657
40.69796397,-74.07287784
40.70162497,-74.04490529
40.69551802,-74.08624073
40.72375471,-74.03889632
40.72431708,-74.07883422
40.72576089,-74.10175869
40.74600588,-74.06056023
40.71314047,-74.05572863
40.71224635,-74.07967027
40.71513575,-74.05475751
40.69805244,-74.07483791
40.70616895,-74.07770259
40.73078954,-74.04163524
40.70889508,-74.04114154
40.71145333,-74.04172045
40.73183108,-74.03858535
40.72369171,-74.07866275
40.70462011,-74.06447886
40.70794097,-74.08308214
40.70395802,-74.04100575
40.7099397,-74.05043176
40.69890395,-74.08534225
40.72488087,-74.05907533
40.73758792,-74.09925951
40.7159746,-74.04197393
40.71714964,-74.08423626
40.72551457,-74.04245625
40.73028264,-74.0808258
40.71496184,-74.03595345
40.74173029,-74.0833966
40.72804471,-74.08147549
40.71901002,-74.05974553
40.73344242,-74.07724143
40.70015907,-74.07887987
40.71155114,-74.0775319
40.71294984,-74.04843769
40.71707989,-74.10524745
40.69312901,-74.06951062
40.74037314,-74.08997675
40.72578448,-74.04722959
40.699218,-74.05532638
40.71713373,-74.05561286
40.71005005,-74.07715435
40.70437817,-74.09336324
40.74732421,-74.06539498
40.74967324,-74.06517505
40.71239703,-74.08762094
40.71555828,-74.04492149
40.72110521,-74.07836498
40.74136996,-74.04533653
40.73644929,-74.05998115
40.70098723,-74.06042309
40.70436513,-74.07623587
40.71199926,-74.1038588
40.7117889,-74.07382347
40.72849605,-74.05391952
40.72438056,-74.03588817
40.69910212,-74.08396715
40.6946053,-74.07820761
40.70631748,-74.04810778
40.70227159,-74.04712543
40.7264628,-74.04531235
40.72433911,-74.10097856
40.70845433,-74.06580635
40.74703462,-74.05306035
40.69766613,-74.08587987
40.74481451,-74.07326304
40.69910204,-74.09082291
40.70729698,-74.08212928
40.70696777,-74.05560291
40.70465558,-74.07329487
40.69475366,-74.07287373
40.74739799,-74.08562143
40.72015724,-74.04104979
40.73727317,-74.08317279
40.71265386,-74.07259755
40.72209894,-74.04848186
40.74858853,-74.05995371
40.71719068,-74.1042272
40.73955381,-74.07146637
40.72594648,-74.04587672
40.74670783,-74.07325835
40.71429171,-74.07900876
40.69909961,-74.06458264
40.72050436,-74.03986579
40.72090497,-74.07996095
40.7238617,-74.05671208
40.71015351,-74.08170258
40.70041151,-74.08339141
40.725486,-74.07225434
40.72529417,-74.10184166
40.70185763,-74.07293366
40.74959366,-74.07078515
40.73172567,-74.04582911
40.6977486,-74.05815571
40.69916241,-74.04932508
40.72236108,-74.04461602
40.71632831,-74.09684527
40.7154899,-74.10646132
40.73323343,-74.03592687
40.6986565,-74.06835586
40.74862514,-74.08203054
40.73057532,-74.07734767
40.74724992,-74.08441777
40.72203454,-74.05729363
40.74203446,-74.08958957
40.74268455,-74.0449201
40.72945629,-74.05235814
40.702748,-74.09902657
40.70406701,-74.08945412
40.70871028,-74.03766183
40.70947429,-74.09492237
40.73408909,-74.09749967
40.72271847,-74.04007793
40.71883176,-74.04830986
40.722837,-74.09634137
40.71863811,-74.08379895
40.71100405,-74.09751756
40.72160419,-74.1045316
40.7302571,-74.10637925
40.70849825,-74.07365388
40.72287397,-74.04565813
40.7211391,-74.03552979
40.71926024,-74.07952114
40.7057203,-74.05217516
40.70417813,-74.04352847
40.7414792,-74.0479971
40.74974028,-74.07946784
40.7097381,-74.06656592
40.70499937,-74.04863588
40.71776663,-74.08109035
40.71138751,-74.08328534
40.72469147,-74.03463492
40.70255959,-74.07119125
40.73107239,-74.10096129
40.69371251,-74.06168774
40.72500705,-74.06337144
40.70293046,-74.0913425
40.75009845,-74.06445344
40.71112814,-74.07675063
40.71775195,-74.07959374
40.71455802,-74.06228686
40.70496935,-74.04475393
40.72616918,-74.04850621
40.73535447,-74.07992137
40.70261717,-74.05307682
40.73353438,-74.08603625
40.74342691,-74.08626137
40.71862994,-74.03293664
40.72253357,-74.07825901
40.7425905,-74.09285945
40.72301326,-74.10074474
40.7371835,-74.09926279
40.72172127,-74.0836851
40.7248523,-74.06536748
40.70408293,-74.06814456
40.72680504,-74.0999013
40.69651827,-74.07601147
40.69975557,-74.07535986
40.69618025,-74.07294855
40.74020413,-74.086296
40.74616291,-74.05484479
40.71813663,-74.09219789
40.70955478,-74.04946256
40.72774919,-74.03470093
40.71353905,-74.10662122
40.69638567,-74.07940487
40.71718054,-74.03718748
40.72794767,-74.03484392
40.74772217,-74.05434903
40.74290336,-74.08283448
40.69954871,-74.06770876
40.7480203,-74.0682973
40.72129624,-74.0634569
40.72723896,-74.07770478
40.71307444,-74.0578004
40.72218749,-74.04757571
40.73034529,-74.09645524
40.70673957,-74.08192651
40.74637255,-74.07023313
40.70463847,-74.05047104
40.71538797,-74.10066108
40.72041821,-74.03700867
40.72872102,-74.07124559
40.70880439,-74.08391132
40.72530198,-74.08795815
40.71500275,-74.10236439
40.72687526,-74.04362553
40.72216656,-74.05525602
40.70776289,-74.06704413
40.73992659,-74.07633141
40.72648636,-74.08118186
40.71115426,-74.08890894
40.71341665,-74.08595264
40.72476587,-74.07388482
40.72578052,-74.06645382
40.70669547,-74.08672128
40.7237124,-74.10582496
40.7127105,-74.09282151
40.71914594,-74.04801857
40.72444542,-74.05484021
40.7161031,-74.06023525
40.72991673,-74.08117702
40.69748343,-74.05651476
40.74500761,-74.07799273
40.74293079,-74.06757339
40.73737417,-74.07756371
40.70452362,-74.04443548
40.73405567,-74.08018959
40.71450244,-74.05756365
40.71463699,-74.05121089
40.70927609,-74.06137591
40.70270423,-74.05767092
40.72978018,-74.04402546
40.72449274,-74.0388058
40.73127137,-74.06952197
40.717367,-74.04206691
40.73761825,-74.06041385
40.70476338,-74.04315044
40.72669323,-74.04699988
40.72136797,-74.03472182
40.71237376,-74.05711558
40.71297797,-74.10293828
40.72295844,-74.04040555
40.73840917,-74.04082337
40.72974354,-74.07854045
40.71212536,-74.08852206
40.71292485,-74.09268884
40.71436592,-74.06389507
40.71411735,-74.10105755
40.74535831,-74.05407605
40.70041334,-74.05113454
40.70576509,-74.04131835
40.73444569,-74.07797192
40.70935292,-74.08753197
40.7181903,-74.10343168
40.72288481,-74.09532385
40.7139512,-74.09875992
40.72247987,-74.03623321
40.71043765,-74.04922789
40.70744802,-74.08712845
40.71813921,-74.09806718
40.71716455,-74.0716932
40.70983693,-74.07656067
40.73783541,-74.09310227
40.69949127,-74.05116464
40.72482371,-74.037755
40.74899651,-74.07173996
40.70922492,-74.06236991
40.71911143,-74.05997984
40.74500411,-74.06909017
40.69804405,-74.0895152
40.73112361,-74.07741456
40.7421092,-74.09383704
40.72525738,-74.10795359
40.73448598,-74.04965216
40.72816091,-74.04576917
40.72652662,-74.04495012
40.74018218,-74.06606044
40.70203497,-74.07476579
40.74659215,-74.06506571
40.69968892,-74.09487899
40.71876591,-74.0648565
40.70282336,-74.07434737
40.70049199,-74.0814935
40.72747042,-74.06417662
40.70274547,-74.05085486
40.70395516,-74.05803327
40.73073714,-74.09475529
40.73718952,-74.06109361
40.73442232,-74.05274447
40.73549814,-74.08022097
40.6999858,-74.08031233
40.71632409,-74.04720144
40.70419826,-74.05643465
40.69504501,-74.08513935
40.71015453,-74.08633255
40.71859723,-74.06952873
40.71166748,-74.04640151
40.70962811,-74.10132183
40.7377905,-74.08317018
40.73383091,-74.10084406
40.70610108,-74.08276939
40.73328487,-74.03631059
40.71984156,-74.08038561
40.72247189,-74.08068523
40.71585108,-74.10290426
40.71327795,-74.07842247
40.72759697,-74.05128733
40.71318535,-74.10049692
40.73314626,-74.06594116
40.70579035,-74.06088522
40.71810564,-74.08936579
40.71606614,-74.03508187
40.72962548,-74.05164316
40.71230779,-74.03861657
40.71762392,-74.10158603
40.71155194,-74.04791283
40.71674138,-74.07373727
40.69585155,-74.05604876
40.72630027,-74.06348055
40.70984466,-74.06569994
40.70684212,-74.08571661
40.69815503,-74.07948788
40.73057016,-74.03612092
40.73049198,-74.06964827
40.72499264,-74.03713985
40.72056007,-74.0759048
40.74065097,-74.04863111
40.71616205,-74.09046614
40.70587805,-74.10202643
40.6965724,-74.07883025
40.71647811,-74.09090803
40.73101022,-74.04339256
40.71531118,-74.05185163
40.70197604,-74.08261461
40.74773148,-74.05515784
40.7327642,-74.08900217
40.73683796,-74.09014371
40.73799312,-74.05071034
40.70547271,-74.07464904
40.70199456,-74.07108333
40.72695042,-74.10512361
40.71592425,-74.09295168
40.7009055,-74.0526717
40.71531672,-74.09104599
40.71641265,-74.08267863
40.70231058,-74.04628402
40.6977396,-74.07005729
40.6996068,-74.07974411
40.7219732,-74.03618802
40.73755763,-74.07119488
40.72902319,-74.06588378
40.71247113,-74.04919895
40.71209641,-74.08564619
40.70511046,-74.04263996
40.71810526,-74.05172656
40.7225318,-74.0901576
40.70418051,-74.07571645
40.70547422,-74.04375763
40.70092442,-74.09663717
40.70867756,-74.04563595
40.71702025,-74.09567342
40.70932801,-74.0368072
40.7430746,-74.05824677
40.70925818,-74.05123405
40.71895849,-74.03774519
40.7408148,-74.05557421
40.73714601,-74.09360763
40.73550416,-74.05137122
40.73407934,-74.05285716
40.74346619,-74.06403845
40.69676884,-74.05424203
40.74369032,-74.08999209
40.7442939,-74.07775634
40.7138049,-74.0660781
40.69619229,-74.07449801
40.70408704,-74.07332161
40.7159657,-74.03632293
40.72176508,-74.05194247
40.71279016,-74.04333141
40.72730845,-74.0602829
